title,clean_title,seeders,leechers,total_peers,category
The Last of Us Part II Remastered Update v1.1.10411.0746,The Last of Us Part II,57,1,58,games
"Last Epoch (v1.2 + Bonus OST, MULTi10) [FitGirl Repack, Selective Download - fro...","Last Epoch [FitGirl , - fro",120,14,134,games
"Crusader Kings III: Collection (v1.16.0/Chamfron + 23 DLCs + Windows 7 Fix, MULT...",Crusader Kings III: Collection ( 16 0/Chamfron,341,15,356,games
V Rising + DLC Bundle (v1.1.0.1-r91217-b18 + 8 DLCs/Bonuses + Dedicated Server +...,V Rising,175,20,195,games
The Last of Us Part II Remastered Update v1.2.10416.0553,The Last of Us Part II,60,1,61,games
Schedule I v0.3.4f8,Schedule I 3 4f8,199,3,202,games
Baldur’s Gate 3: Digital Deluxe Edition (v4.1.1.6758295 - Patch #8 + All DLCs + ...,Baldur’s Gate 3: Digital Deluxe Edition ( 1 1 6758295 - Patch #8,148,151,299,games
The Precinct-RUNE,The Precinct-RUNE,296,16,312,games
Conquest Dark,Conquest Dark,98,0,98,games
Drive Beyond Horizons v2025.04.20,Drive Beyond Horizons 04 20,112,13,125,games
"DRAGON BALL: Sparking! ZERO (v2011.010.003.007.006 + 10 DLCs + Multiplayer, MULT...",DRAGON BALL: Sparking! ZERO ( 010 003 007 006,154,68,222,games
The Midnight Walk (MULTi7) [FitGirl Repack],The Midnight Walk,218,30,248,games
"MotoGP 25 (+ 2 DLCs, MULTi10) [FitGirl Repack]",MotoGP 25,101,13,114,games
Clair Obscur: Expedition 33 Update v1.2.3,Clair Obscur: Expedition 33,62,2,64,games
"CarX Street: Deluxe Edition (v1.6.0 + 4 DLCs, MULTi8) [FitGirl Repack]",CarX Street: Deluxe Edition,108,17,125,games
LUNAR Remastered Collection (MULTi7) [FitGirl Repack],LUNAR Collection,113,9,122,games
RuneScape: Dragonwilds (v0.7.1.4),RuneScape: Dragonwilds,46,4,50,games
Romancing SaGa 2: Revenge of the Seven (Build 17804876/Denuvoless + Bonus Access...,Romancing SaGa 2: Revenge of the Seven (Build 17804876/Denuvoless,151,15,166,games
The.Elder.Scrolls.IV.Oblivion.Remastered-RUNE [PORTABLE],The Elder Scrolls IV Oblivion -RUNE,57,60,117,games
Revenge of the Savage Planet: Cosmic Hoarder Edition (v2025-4-24-94552 + 6 DLCs/...,Revenge of the Savage Planet: Cosmic Hoarder Edition (-4-24-94552,168,10,178,games
"Cash Cleaner Simulator (v1.0.1 + Luxury Loadout DLC, MULTi9) [FitGirl Repack]",Cash Cleaner Simulator,243,9,252,games
"The Hundred Line: Last Defense Academy (MULTi4) [FitGirl Repack, Selective Downl...","The Hundred Line: Last Defense Academy [FitGirl , Selective Downl",117,28,145,games
"Breath of Fire IV (v1.0 HotFix, ENG/JAP) [FitGirl Repack]",Breath of Fire IV,184,5,189,games
Baldurs Gate 3 v4 1 1 6758295-RUNE,Baldurs Gate 3 1 1 6758295-RUNE,34,21,55,games
Age of Empires II: Definitive Edition (v101.103.12349.0 #143421 + 13 DLCs/Bonuse...,Age of Empires II: Definitive Edition ( 103 12349 0 #143421,122,93,215,games
Lords of the Fallen (v2.0.3 & All DLCs),Lords of the Fallen,18,9,27,games
Kingdom Come: Deliverance II Update v1.2.4,Kingdom Come: Deliverance II,25,1,26,games
"KIBORG (v2025.04.30_15:00:05, MULTi12) [FitGirl Repack, Selective Download - fro...","KIBORG [FitGirl , - fro",68,14,82,games
#DRIVE Rally (MULTi15) [FitGirl Repack],#DRIVE Rally,123,3,126,games
Last Epoch: Ultimate Edition (v1.2 + All DLCs + Bonus Content + MULTi10) [DODI R...,Last Epoch: Ultimate Edition [DODI R,54,3,57,games
The Last of Us Part II Remastered Update v1.3.10430.406,The Last of Us Part II,22,0,22,games
"EVERSPACE 2: Complete Edition (v1.4.47960 + 6 DLCs/Bonuses, MULTi14) [FitGirl Re...",EVERSPACE 2: [FitGirl Re,307,140,447,games
"Teardown: Deluxe Edition (v1.6.3 + 3 DLCs, MULTi9) [FitGirl Repack]",Teardown: Deluxe Edition,194,3,197,games
"World of Goo 2 + Soundtrack Bundle (v1.0.13112 + Bonus OST, MULTi14) [FitGirl Re...",World of Goo 2,151,7,158,games
Days Gone Broken Road-RUNE,Days Gone Broken Road-RUNE,25,6,31,games
"Soulslinger: Envoy of Death (v1.0 Release, MULTi8) [FitGirl Repack, Selective Do...","Soulslinger: Envoy of Death [FitGirl , Selective Do",67,14,81,games
"Oxygen Not Included: Complete Bundle (vU55-663500-SCR + 4 DLCs/Bonuses, MULTi4) ...",Oxygen Not Included: Complete Bundle,120,1,121,games
Mandragora Whispers of the Witch Tree-RUNE,Mandragora Whispers of the Witch Tree-RUNE,38,5,43,games
Tower Dominion,Tower Dominion,66,2,68,games
inZOI (v0.1.5),inZOI,32,2,34,games
"MEMORIAPOLIS (v1.0.26, MULTi8) [FitGirl Repack]",MEMORIAPOLIS,135,3,138,games
"Drop Duchy (v0.40.6, MULTi12) [FitGirl Repack]",Drop Duchy,167,1,168,games
"Wartales: The Mercenaries Edition (v1.0.41212 + 6 DLCs/Bonuses, MULTi9) [FitGirl...",Wartales: The Mercenaries Edition [FitGirl,72,4,76,games
Pax Augusta (MULTi6) [FitGirl Repack],Pax Augusta,91,7,98,games
"Chains of Freedom (v1.0.1-44, MULTi9) [FitGirl Repack]",Chains of Freedom,86,2,88,games
"CyberCorp (v1.00/Release, MULTi14) [FitGirl Repack]",CyberCorp,69,0,69,games
"Steel Seed: Deluxe Edition (v1.0.4 + 3 DLCs/Bonuses, MULTi12) [FitGirl Repack, S...","Steel Seed: Deluxe Edition [FitGirl , S",78,22,100,games
The Slormancer (v1.0.01a),The Slormancer,85,7,92,games
Dark Souls III Deluxe Edition (2016) + ALL DLC [PORTABLE],Dark Souls III Deluxe Edition,8,2,10,games
Crusader Kings III: Royal Edition (v1.16.0 - Chamfron Update + All DLCs + Bonus ...,Crusader Kings III: Royal Edition ( 16 0 - Chamfron,110,3,113,games
No Rest for the Wicked (v2025.04.30),No Rest for the Wicked,33,0,33,games
Stellaris BioGenesis-RUNE,Stellaris BioGenesis-RUNE,44,2,46,games
Last Epoch Tombs of the Erased-RUNE,Last Epoch Tombs of the Erased-RUNE,14,1,15,games
Drop Duchy-TENOKE,Drop Duchy-TENOKE,70,2,72,games
Tempest Rising: Deluxe Edition (v1.0.0+43454 + All DLCs + Bonus Content + MULTi1...,Tempest Rising: Deluxe Edition ( 0 0,74,20,94,games
"The Last Spell: Complete The Set Bundle (v1.2.18.3.s.de + 3 DLCs/Bonuses, MULTi1...",The Last Spell: Complete The Set Bundle ( 2 18 3 s de,97,4,101,games
"Amerzone: The Explorer's Legacy - Digital Deluxe Edition (+ Bonus Content, MULTi...",Amerzone: The Explorer's Legacy - Digital Deluxe Edition (,70,14,84,games
"Echoes of Yi: Samsara (v16.269, MULTi11) [FitGirl Repack]",Echoes of Yi: Samsara,79,25,104,games
Captain Blood (MULTi7) [FitGirl Repack],Captain Blood,109,4,113,games
"Slitterhead (v1.02.2-r00065826/Denuvoless, MULTi11) [FitGirl Repack]",Slitterhead,99,19,118,games
"ICARUS: Complete the Set (v2.2.53.136221 + 16 DLCs, MULTi10) [FitGirl Repack, Se...","ICARUS: Complete the Set [FitGirl , Se",87,29,116,games
"Lollipop Chainsaw RePOP (v1.12 + Bonus Soundtracks + Windows 7 Fix, MULTi9) [Fit...",Lollipop Chainsaw RePOP [Fit,86,14,100,games
Drive Beyond Horizons (v2025.05.08),Drive Beyond Horizons,59,3,62,games
"The Sinking City Remastered: Deluxe Edition (Build 18222381 + 6 DLCs/Bonuses, MU...",The Sinking City : Deluxe Edition (Build 18222381,257,292,549,games
"Starcom: Unknown Space (v21530, MULTi10) [FitGirl Repack]",Starcom: Unknown Space,82,1,83,games
"Darfall (v1.0.0/Release, MULTi10) [FitGirl Repack]",Darfall,230,13,243,games
"Skin Deep (v2025.04.27.1441 + Bonus Soundtrack, MULTi15) [FitGirl Repack, Select...","Skin Deep [FitGirl , Select",71,7,78,games
"Onimusha: Warlords (Build 17777991, MULTi14) [FitGirl Repack, Selective Download...","Onimusha: Warlords [FitGirl ,",73,5,78,games
LUNAR Remastered Collection,LUNAR Collection,19,1,20,games
"Ratopia (v1.0.0500/Release + Bonus OST, MULTi13) [FitGirl Repack]",Ratopia,104,4,108,games
"MechWarrior 5: Clans - Digital Collectors Edition (v1.0.102 + 4 DLCs, MULTi5) [F...",MechWarrior 5: Clans - Digital Collectors Edition [F,100,89,189,games
Darfall-TENOKE,Darfall-TENOKE,35,2,37,games
Lost Records: Bloom & Rage - Soundtrack Edition (v2.00.128634/Tapes 1 & 2 + Bonu...,Lost Records: Bloom & Rage - Soundtrack Edition ( 00 128634/Tapes 1 & 2,80,28,108,games
Into the Dead: Our Darkest Days (v0.3.5.11292 + MULTi10) [DODI Repack],Into the Dead: Our Darkest Days,56,12,68,games
The Hundred Line Last Defense Academy-RUNE,The Hundred Line Last Defense Academy-RUNE,20,4,24,games
Blue Prince (v1.02),Blue Prince,30,1,31,games
"Artisan TD (v1.310, MULTi13) [FitGirl Repack]",Artisan TD,106,3,109,games
inZOI Update v0.1.6,inZOI,24,1,25,games
"Citadelum (v2.0.0.10 + Bonus Soundtrack, MULTi11) [FitGirl Repack]",Citadelum,89,2,91,games
Pathfinder: Wrath of the Righteous - Enhanced Edition (v2.7.0w + 15 DLCs/Bonuses...,Pathfinder: Wrath of the Righteous - Enhanced Edition ( 7 0w,77,18,95,games
"Space Engineers: Ultimate Edition (v1.206.030 b1 + 20 DLCs*, MULTi26) [FitGirl R...",Space Engineers: Ultimate Edition [FitGirl R,146,50,196,games
