title,clean_title,seeders,leechers,total_peers,category
"DRAGON BALL: Sparking! ZERO (v2011.010.003.007.006 + 10 DLCs + Multiplayer, MULT...",DRAGON BALL: Sparking! ZERO ( 010 003 007 006,154,68,222,games
"Kingdom Come: Deliverance II (v1.3 + 5 DLCs/Bonuses, MULTi15) [FitGirl Repack, S...","Kingdom Come: Deliverance II [FitGirl , S",312,498,810,games
"MotoGP 25 (+ 2 DLCs, MULTi10) [FitGirl Repack]",MotoGP 25,101,13,114,games
Conquest Dark,Conquest Dark,98,0,98,games
"Cash Cleaner Simulator (v1.0.1 + Luxury Loadout DLC, MULTi9) [FitGirl Repack]",Cash Cleaner Simulator,247,19,266,games
LUNAR Remastered Collection (MULTi7) [FitGirl Repack],LUNAR Collection,113,9,122,games
Revenge of the Savage Planet: Cosmic Hoarder Edition (v2025-4-24-94552 + 6 DLCs/...,Revenge of the Savage Planet: Cosmic Hoarder Edition (-4-24-94552,179,12,191,games
RuneScape: Dragonwilds (v0.7.1.4),RuneScape: Dragonwilds,46,4,50,games
"The Hundred Line: Last Defense Academy (MULTi4) [FitGirl Repack, Selective Downl...","The Hundred Line: Last Defense Academy [FitGirl , Selective Downl",117,28,145,games
Age of Empires II: Definitive Edition (v101.103.12349.0 #143421 + 13 DLCs/Bonuse...,Age of Empires II: Definitive Edition ( 103 12349 0 #143421,122,67,189,games
"Capcom Fighting Collection 2 (+ SP BONUS TRACKS by CAP-JAMS DLC, MULTi14) [FitGi...",Capcom Fighting Collection 2 [FitGi,434,40,474,games
The Slormancer (v1.0.01a),The Slormancer,119,4,123,games
"EVERSPACE 2: Complete Edition (v1.4.47960 + 6 DLCs/Bonuses, MULTi14) [FitGirl Re...",EVERSPACE 2: [FitGirl Re,211,72,283,games
The.Elder.Scrolls.IV.Oblivion.Remastered-RUNE [PORTABLE],The Elder Scrolls IV Oblivion -RUNE,57,60,117,games
"Breath of Fire IV (v1.0 HotFix, ENG/JAP) [FitGirl Repack]",Breath of Fire IV,184,5,189,games
Lords of the Fallen (v2.0.3 & All DLCs),Lords of the Fallen,18,9,27,games
"KIBORG (v2025.04.30_15:00:05, MULTi12) [FitGirl Repack, Selective Download - fro...","KIBORG [FitGirl , - fro",68,14,82,games
The Last of Us Part II Remastered Update v1.3.10430.406,The Last of Us Part II,22,0,22,games
Drive Beyond Horizons (v2025.05.08),Drive Beyond Horizons,85,11,96,games
Life is Strange: Double Exposure - Ultimate Edition (v1.1.1027899 + 2 DLCs + Bon...,Life is Strange: Double Exposure - Ultimate Edition ( 1 1027899,217,88,305,games
"The Sinking City Remastered: Deluxe Edition (Build 18222381 + 6 DLCs/Bonuses, MU...",The Sinking City : Deluxe Edition (Build 18222381,156,89,245,games
"Teardown: Deluxe Edition (v1.6.3 + 3 DLCs, MULTi9) [FitGirl Repack]",Teardown: Deluxe Edition,194,3,197,games
"World of Goo 2 + Soundtrack Bundle (v1.0.13112 + Bonus OST, MULTi14) [FitGirl Re...",World of Goo 2,151,7,158,games
Tower Dominion,Tower Dominion,86,1,87,games
"Diplomacy is Not an Option (v1.0.53 + Bonus Content, MULTi13) [FitGirl Repack, S...","Diplomacy is Not an Option [FitGirl , S",253,23,276,games
"Drop Duchy (v0.40.6, MULTi12) [FitGirl Repack]",Drop Duchy,138,4,142,games
Days Gone Broken Road-RUNE,Days Gone Broken Road-RUNE,25,6,31,games
"Wartales: The Mercenaries Edition (v1.0.41212 + 6 DLCs/Bonuses, MULTi9) [FitGirl...",Wartales: The Mercenaries Edition [FitGirl,72,4,76,games
"MEMORIAPOLIS (v1.0.26, MULTi8) [FitGirl Repack]",MEMORIAPOLIS,144,4,148,games
Pax Augusta (MULTi6) [FitGirl Repack],Pax Augusta,91,7,98,games
Crusader Kings III: Royal Edition (v1.16.0 - Chamfron Update + All DLCs + Bonus ...,Crusader Kings III: Royal Edition ( 16 0 - Chamfron,110,3,113,games
"CyberCorp (v1.00/Release, MULTi14) [FitGirl Repack]",CyberCorp,69,0,69,games
"Steel Seed: Deluxe Edition (v1.0.4 + 3 DLCs/Bonuses, MULTi12) [FitGirl Repack, S...","Steel Seed: Deluxe Edition [FitGirl , S",78,22,100,games
"Darfall (v1.0.0/Release, MULTi10) [FitGirl Repack]",Darfall,174,11,185,games
Dark Souls III Deluxe Edition (2016) + ALL DLC [PORTABLE],Dark Souls III Deluxe Edition,12,2,14,games
No Rest for the Wicked (v2025.04.30),No Rest for the Wicked,33,0,33,games
Drop Duchy-TENOKE,Drop Duchy-TENOKE,48,2,50,games
Stellaris BioGenesis-RUNE,Stellaris BioGenesis-RUNE,68,3,71,games
"ICARUS: Complete the Set (v2.2.53.136221 + 16 DLCs, MULTi10) [FitGirl Repack, Se...","ICARUS: Complete the Set [FitGirl , Se",80,24,104,games
"Amerzone: The Explorer's Legacy - Digital Deluxe Edition (+ Bonus Content, MULTi...",Amerzone: The Explorer's Legacy - Digital Deluxe Edition (,70,14,84,games
"The Last Spell: Complete The Set Bundle (v1.2.18.3.s.de + 3 DLCs/Bonuses, MULTi1...",The Last Spell: Complete The Set Bundle ( 2 18 3 s de,97,4,101,games
Captain Blood (MULTi7) [FitGirl Repack],Captain Blood,84,4,88,games
"Echoes of Yi: Samsara (v16.269, MULTi11) [FitGirl Repack]",Echoes of Yi: Samsara,79,25,104,games
"Slitterhead (v1.02.2-r00065826/Denuvoless, MULTi11) [FitGirl Repack]",Slitterhead,86,15,101,games
Kingdom Come Deliverance II Brushes with Death-RUNE,Kingdom Come Deliverance II Brushes with Death-RUNE,63,35,98,games
"Lollipop Chainsaw RePOP (v1.12 + Bonus Soundtracks + Windows 7 Fix, MULTi9) [Fit...",Lollipop Chainsaw RePOP [Fit,86,14,100,games
"Starcom: Unknown Space (v21530, MULTi10) [FitGirl Repack]",Starcom: Unknown Space,82,1,83,games
"MechWarrior 5: Clans - Digital Collectors Edition (v1.0.102 + 4 DLCs, MULTi5) [F...",MechWarrior 5: Clans - Digital Collectors Edition [F,83,46,129,games
Capcom Fighting Collection 2-RUNE,Capcom Fighting Collection 2-RUNE,64,2,66,games
"Skin Deep (v2025.04.27.1441 + Bonus Soundtrack, MULTi15) [FitGirl Repack, Select...","Skin Deep [FitGirl , Select",71,7,78,games
Schedule I v0.3.5f3,Schedule I 3 5f3,92,2,94,games
"Ratopia (v1.0.0500/Release + Bonus OST, MULTi13) [FitGirl Repack]",Ratopia,109,2,111,games
"Space Engineers: Ultimate Edition (v1.206.030 b1 + 20 DLCs*, MULTi26) [FitGirl R...",Space Engineers: Ultimate Edition [FitGirl R,107,20,127,games
"Onimusha: Warlords (Build 17777991, MULTi14) [FitGirl Repack, Selective Download...","Onimusha: Warlords [FitGirl ,",65,8,73,games
Pathfinder: Wrath of the Righteous - Enhanced Edition (v2.7.0w + 15 DLCs/Bonuses...,Pathfinder: Wrath of the Righteous - Enhanced Edition ( 7 0w,90,14,104,games
Into the Dead: Our Darkest Days (v0.3.5.11292 + MULTi10) [DODI Repack],Into the Dead: Our Darkest Days,46,5,51,games
FANTASY LIFE i: The Girl Who Steals Time (v1.1.1),FANTASY LIFE i: The Girl Who Steals Time,112,26,138,games
Lost Records: Bloom & Rage - Soundtrack Edition (v2.00.128634/Tapes 1 & 2 + Bonu...,Lost Records: Bloom & Rage - Soundtrack Edition ( 00 128634/Tapes 1 & 2,80,28,108,games
Deadzone: Rogue,Deadzone: Rogue,30,1,31,games
Stellaris (v4.0.6 & All DLCs),Stellaris,72,3,75,games
"Warhammer 40,000: Space Marine 2 (v7.0.0.1 & All DLCs)","Warhammer 40,000: Space Marine 2",23,14,37,games
Darfall-TENOKE,Darfall-TENOKE,40,1,41,games
The Hundred Line Last Defense Academy-RUNE,The Hundred Line Last Defense Academy-RUNE,20,4,24,games
Blue Prince (v1.02),Blue Prince,30,1,31,games
"Yes, Your Grace 2: Snowfall (v1.0.10457, MULTi7) [FitGirl Repack]","Yes, Your Grace 2: Snowfall",160,5,165,games
"Citadelum (v2.0.0.10 + Bonus Soundtrack, MULTi11) [FitGirl Repack]",Citadelum,89,2,91,games
"Artisan TD (v1.310, MULTi13) [FitGirl Repack]",Artisan TD,106,3,109,games
inZOI Update v0.1.6,inZOI,24,1,25,games
Schedule I (2025) v0.3.5 [Build 18366871] + Online Multiplayer [PORTABLE],Schedule I 3 5,17,1,18,games
Lushfoil Photography Sim (MULTi15) [FitGirl Repack],Lushfoil Photography Sim,109,8,117,games
Spirit of the North 2 (MULTi10) [FitGirl Repack],Spirit of the North 2,92,12,104,games
No Rest for the Wicked (v2025.05.03),No Rest for the Wicked,11,0,11,games
"Farm Manager World (v1.0.20250421.417, MULTi12) [FitGirl Repack]",Farm Manager World,70,2,72,games
"Another Crab's Treasure: Deluxe Edition (v2.0.000.3 + Bonus Soundtrack, MULTi11)...",Another Crab's Treasure: Deluxe Edition,92,9,101,games
"Badlands Crew (v30737 + Bonus Soundtrack, MULTi13) [FitGirl Repack, Selective Do...","Badlands Crew [FitGirl , Selective Do",61,6,67,games
"SpellForce: Conquest of Eo - Bundle (v01.10.31934 + 4 DLCs/Bonuses, MULTi5) [Fit...",SpellForce: Conquest of Eo - Bundle [Fit,144,14,158,games
StarVaders-TENOKE,StarVaders-TENOKE,39,0,39,games
"Tank Squad (v1.0 Rev 12985, MULTi13) [FitGirl Repack]",Tank Squad,69,3,72,games
"Cubic Odyssey (v1.0.1.15 + Multiplayer, MULTi11) [FitGirl Repack]",Cubic Odyssey,159,16,175,games
